,uri,name,labels
15211,http://www.wikidata.org/entity/Q400046,Aharon Ipalé,Person|Actor
15212,http://www.wikidata.org/entity/Q1291283,Robert Kerman,Person|Actor
15213,http://www.wikidata.org/entity/Q2565463,Nicolas Coster,Person|Actor
15214,http://www.wikidata.org/entity/Q809105,Barry Sullivan,Person|Actor
15215,http://www.wikidata.org/entity/Q3124676,Don Stansauk,Person|Actor
15216,http://www.wikidata.org/entity/Q31225,Mark Robson,Person|Director
15217,http://www.wikidata.org/entity/Q296729,Tony Bennett,Person|Actor
15218,http://www.wikidata.org/entity/Q657044,Kyle Sabihy,Person|Actor
15219,http://www.wikidata.org/entity/Q435944,Marie Matiko,Person|Actor
15220,http://www.wikidata.org/entity/Q443842,Tovah Feldshuh,Person|Actor
15221,http://www.wikidata.org/entity/Q434111,Alaina Reed Hall,Person|Actor
15222,http://www.wikidata.org/entity/Q2274258,Charlie O'Connell,Person|Actor
15223,http://www.wikidata.org/entity/Q10268782,Drew Snyder,Person|Actor
15224,http://www.wikidata.org/entity/Q1374828,Roger Kumble,Person|Director
15225,http://www.wikidata.org/entity/Q269673,Rachel Blanchard,Person|Actor
15226,http://www.wikidata.org/entity/Q725027,Dylan Bruno,Person|Actor
15227,http://www.wikidata.org/entity/Q1736809,Katt Shea,Person|Director|Actor
15228,http://www.wikidata.org/entity/Q2396606,Alain Figlarz,Person|Actor
15229,http://www.wikidata.org/entity/Q3269248,Lyes Salem,Person|Actor
15230,http://www.wikidata.org/entity/Q2593,Matthew Vaughn,Person|Director|Actor
15231,http://www.wikidata.org/entity/Q169963,Jason Statham,Person|Actor
15232,http://www.wikidata.org/entity/Q296822,Vinnie Jones,Person|Actor
15233,http://www.wikidata.org/entity/Q483203,Sting,Person|Actor
15234,http://www.wikidata.org/entity/Q1139301,Nick Moran,Person|Actor
15235,http://www.wikidata.org/entity/Q192990,Guy Ritchie,Person|Director|Actor
15236,http://www.wikidata.org/entity/Q504075,Ryan Merriman,Person|Actor
15237,http://www.wikidata.org/entity/Q525716,Jonathan Jackson,Person|Actor
15238,http://www.wikidata.org/entity/Q240949,Elena Anaya,Person|Actor
15239,http://www.wikidata.org/entity/Q466957,Serena Scott Thomas,Person|Actor
15240,http://www.wikidata.org/entity/Q1591382,Richard Dillane,Person|Actor
15241,http://www.wikidata.org/entity/Q531486,Alan Badel,Person|Actor
15242,http://www.wikidata.org/entity/Q937550,Patrick Wymark,Person|Actor
15243,http://www.wikidata.org/entity/Q1287512,Ian Hendry,Person|Actor
15244,http://www.wikidata.org/entity/Q1349011,Alfred Burke,Person|Actor
15245,http://www.wikidata.org/entity/Q3418285,Ralph Michael,Person|Actor
15246,http://www.wikidata.org/entity/Q445242,Josh Ryan Evans,Person|Actor
15247,http://www.wikidata.org/entity/Q589849,Scotty Leavenworth,Person|Actor
15248,http://www.wikidata.org/entity/Q526359,Bob Clark,Person|Director|Actor
15249,http://www.wikidata.org/entity/Q185554,Matthew Fox,Person|Actor
15250,http://www.wikidata.org/entity/Q126606,Bernard Archard,Person|Actor
15251,http://www.wikidata.org/entity/Q1231608,Laurence Naismith,Person|Actor
15252,http://www.wikidata.org/entity/Q5778888,Michael Gwynn,Person|Actor
15253,http://www.wikidata.org/entity/Q3856160,Michael Fairman,Person|Actor
15254,http://www.wikidata.org/entity/Q261244,Sydney Tamiia Poitier,Person|Actor
15255,http://www.wikidata.org/entity/Q262652,Azura Skye,Person|Actor
15256,http://www.wikidata.org/entity/Q361158,T. J. Thyne,Person|Actor
15257,http://www.wikidata.org/entity/Q722842,Christian Kane,Person|Actor
15258,http://www.wikidata.org/entity/Q3317234,Mitzi McCall,Person|Actor
15259,http://www.wikidata.org/entity/Q5528158,Gavin Grazer,Person|Actor
15260,http://www.wikidata.org/entity/Q40572,Heath Ledger,Person|Actor
15261,http://www.wikidata.org/entity/Q2439943,Gil Junger,Person|Director
15262,http://www.wikidata.org/entity/Q6525762,Leonard Strong,Person|Actor
15263,http://www.wikidata.org/entity/Q256649,Mía Maestro,Person|Actor
15264,http://www.wikidata.org/entity/Q27921959,Ricardo Díaz Mourelle,Person|Actor
15265,http://www.wikidata.org/entity/Q206890,Carrie-Anne Moss,Person|Actor
15266,http://www.wikidata.org/entity/Q455234,Gloria Foster,Person|Actor
15267,http://www.wikidata.org/entity/Q862673,Bill Young,Person|Actor
15268,http://www.wikidata.org/entity/Q944529,Robert Taylor,Person|Actor
15269,http://www.wikidata.org/entity/Q2985403,Steve Dodd,Person|Actor
15270,http://www.wikidata.org/entity/Q1313592,Jeremy Theobald,Person|Actor
15271,http://www.wikidata.org/entity/Q1619100,Lucy Russell,Person|Actor
15272,http://www.wikidata.org/entity/Q12858652,John Nolan,Person|Actor
15273,http://www.wikidata.org/entity/Q25191,Christopher Nolan,Person|Director
15274,http://www.wikidata.org/entity/Q722830,Oliver Hudson,Person|Actor
15275,http://www.wikidata.org/entity/Q44077,Jessica Alba,Person|Actor
15276,http://www.wikidata.org/entity/Q306403,James Franco,Person|Actor
15277,http://www.wikidata.org/entity/Q3378785,Phil Hawn,Person|Actor
15278,http://www.wikidata.org/entity/Q5173585,Cory Hardrict,Person|Actor
15279,http://www.wikidata.org/entity/Q264867,Najwa Nimri,Person|Actor
15280,http://www.wikidata.org/entity/Q950998,Fele Martínez,Person|Actor
15281,http://www.wikidata.org/entity/Q1805782,Rufus Thomas,Person|Actor
15282,http://www.wikidata.org/entity/Q6204076,JoNell Kennedy,Person|Actor
15283,http://www.wikidata.org/entity/Q847133,Fred Tatasciore,Person|Actor
15284,http://www.wikidata.org/entity/Q3229171,Leila Arcieri,Person|Actor
15285,http://www.wikidata.org/entity/Q706293,Lau Kar-leung,Person|Director|Actor
15286,http://www.wikidata.org/entity/Q707426,Anthony Chan,Person|Actor
15287,http://www.wikidata.org/entity/Q711914,Gordon Chan,Person|Director|Actor
15288,http://www.wikidata.org/entity/Q850718,Philip Chan,Person|Actor
15289,http://www.wikidata.org/entity/Q9137924,Joe Cheung,Person|Actor
15290,http://www.wikidata.org/entity/Q229048,Melissa McCarthy,Person|Actor
15291,http://www.wikidata.org/entity/Q1756113,Desmond Askew,Person|Actor
15292,http://www.wikidata.org/entity/Q313918,Anthony Anderson,Person|Actor
15293,http://www.wikidata.org/entity/Q2839169,Almy Brooks,Person|Actor
15294,http://www.wikidata.org/entity/Q15553290,Brent Jennings,Person|Actor
15295,http://www.wikidata.org/entity/Q537869,Massimo Girotti,Person|Actor
15296,http://www.wikidata.org/entity/Q3804842,Ivano Marescotti,Person|Actor
15297,http://www.wikidata.org/entity/Q274070,Alejandro Amenábar,Person|Director|Actor
15298,http://www.wikidata.org/entity/Q363703,Eduardo Noriega,Person|Actor
15299,http://www.wikidata.org/entity/Q709095,Gérard Barray,Person|Actor
15300,http://www.wikidata.org/entity/Q973226,Tristán Ulloa,Person|Actor
15301,http://www.wikidata.org/entity/Q166422,Richard Johnson,Person|Actor
15302,http://www.wikidata.org/entity/Q3553646,Valentine Dyall,Person|Actor
15303,http://www.wikidata.org/entity/Q2787296,Adam Pascal,Person|Actor
15304,http://www.wikidata.org/entity/Q16657861,Kevin Breznahan,Person|Actor
15305,http://www.wikidata.org/entity/Q310275,Frankie Muniz,Person|Actor
15306,http://www.wikidata.org/entity/Q445367,Hal Sparks,Person|Actor
15307,http://www.wikidata.org/entity/Q2646996,Alicia Leigh Willis,Person|Actor
15308,http://www.wikidata.org/entity/Q343453,Chris Klein,Person|Actor
15309,http://www.wikidata.org/entity/Q2447922,Mark Harelik,Person|Actor
15310,http://www.wikidata.org/entity/Q1339579,John Robinson,Person|Actor
15311,http://www.wikidata.org/entity/Q3481577,Shaun Majumder,Person|Actor
15312,http://www.wikidata.org/entity/Q6211805,Joe Pingue,Person|Actor
15313,http://www.wikidata.org/entity/Q951061,Kris Lemche,Person|Actor
15314,http://www.wikidata.org/entity/Q518449,Sharon Farrell,Person|Actor
15315,http://www.wikidata.org/entity/Q3194875,Kelli Maroney,Person|Actor
15316,http://www.wikidata.org/entity/Q3524807,Thom Eberhardt,Person|Director
15317,http://www.wikidata.org/entity/Q3083008,Veda Ann Borg,Person|Actor
15318,http://www.wikidata.org/entity/Q447799,Pamela Springsteen,Person|Actor
15319,http://www.wikidata.org/entity/Q2589343,Angela Aames,Person|Actor
15320,http://www.wikidata.org/entity/Q2967592,Chuck Hicks,Person|Actor
15321,http://www.wikidata.org/entity/Q4440,Eric Bana,Person|Actor
15322,http://www.wikidata.org/entity/Q734495,Bud Tingwell,Person|Actor
15323,http://www.wikidata.org/entity/Q3308100,Michael Caton,Person|Actor
15324,http://www.wikidata.org/entity/Q2342969,Rob Sitch,Person|Director
15325,http://www.wikidata.org/entity/Q318155,Devon Murray,Person|Actor
15326,http://www.wikidata.org/entity/Q127996,Oded Fehr,Person|Actor
15327,http://www.wikidata.org/entity/Q240901,Patricia Velásquez,Person|Actor
15328,http://www.wikidata.org/entity/Q468241,Omid Djalili,Person|Actor
15329,http://www.wikidata.org/entity/Q760805,Stephen Dunham,Person|Actor
15330,http://www.wikidata.org/entity/Q1060098,Yūsuke Iseya,Person|Actor
15331,http://www.wikidata.org/entity/Q2669794,Deon Richmond,Person|Actor
15332,http://www.wikidata.org/entity/Q328618,Dean O'Gorman,Person|Actor
15333,http://www.wikidata.org/entity/Q348900,Adam Brown,Person|Actor
15334,http://www.wikidata.org/entity/Q403905,Aidan Turner,Person|Actor
15335,http://www.wikidata.org/entity/Q1033115,Stephen Hunter,Person|Actor
15336,http://www.wikidata.org/entity/Q1108011,John Callen,Person|Actor
15337,http://www.wikidata.org/entity/Q2075434,Peter Hambleton,Person|Actor
15338,http://www.wikidata.org/entity/Q554315,Taylor Kinney,Person|Actor
15339,http://www.wikidata.org/entity/Q604849,Jai Courtney,Person|Actor
15340,http://www.wikidata.org/entity/Q3180025,Joe Cole,Person|Actor
15341,http://www.wikidata.org/entity/Q23010323,Dana Gourrier,Person|Actor
15342,http://www.wikidata.org/entity/Q15639406,Samuel Joslin,Person|Actor
15343,http://www.wikidata.org/entity/Q440273,Samantha Barks,Person|Actor
15344,http://www.wikidata.org/entity/Q5217562,Daniel Huttlestone,Person|Actor
15345,http://www.wikidata.org/entity/Q18684166,Charlotte Hope,Person|Actor
15346,http://www.wikidata.org/entity/Q910737,Brett Davern,Person|Actor
15347,http://www.wikidata.org/entity/Q1485367,Bar Paly,Person|Actor
15348,http://www.wikidata.org/entity/Q381561,Anthony Wong,Person|Actor
15349,http://www.wikidata.org/entity/Q42581,Keira Knightley,Person|Actor
15350,http://www.wikidata.org/entity/Q181806,Richard Armitage,Person|Actor
15351,http://www.wikidata.org/entity/Q233563,Sally Hawkins,Person|Actor
15352,http://www.wikidata.org/entity/Q361154,Ray Park,Person|Actor
15353,http://www.wikidata.org/entity/Q401182,Ahmed Best,Person|Actor
15354,http://www.wikidata.org/entity/Q723256,Peter Serafinowicz,Person|Actor
15355,http://www.wikidata.org/entity/Q816456,Ben Burtt,Person|Actor
15356,http://www.wikidata.org/entity/Q1428289,Steve Speirs,Person|Actor
15357,http://www.wikidata.org/entity/Q2096076,Silas Carson,Person|Actor
15358,http://www.wikidata.org/entity/Q2742666,Andy Secombe,Person|Actor
15359,http://www.wikidata.org/entity/Q2599535,Tina Holmes,Person|Actor
15360,http://www.wikidata.org/entity/Q959138,Claudio Santamaria,Person|Actor
15361,http://www.wikidata.org/entity/Q359463,David Manners,Person|Actor
15362,http://www.wikidata.org/entity/Q1293958,Edward Van Sloan,Person|Actor
15363,http://www.wikidata.org/entity/Q62099,Karl Freund,Person|Director
15364,http://www.wikidata.org/entity/Q468243,Yvonne Furneaux,Person|Actor
15365,http://www.wikidata.org/entity/Q5543226,George Pastell,Person|Actor
15366,http://www.wikidata.org/entity/Q5336701,Eddy Waller,Person|Actor
15367,http://www.wikidata.org/entity/Q372073,Jackie Cooper,Person|Actor
15368,http://www.wikidata.org/entity/Q1647246,Bob Sherman,Person|Actor
15369,http://www.wikidata.org/entity/Q1359422,Sidney J. Furie,Person|Director
15370,http://www.wikidata.org/entity/Q458305,Sarah Douglas,Person|Actor
15371,http://www.wikidata.org/entity/Q346508,Richard Lester,Person|Director
15372,http://www.wikidata.org/entity/Q51476,Tod Browning,Person|Director|Actor
15373,http://www.wikidata.org/entity/Q3037190,Dorothy Tree,Person|Actor
15374,http://www.wikidata.org/entity/Q84365,Maria Schell,Person|Actor
15375,http://www.wikidata.org/entity/Q212048,Glenn Ford,Person|Actor
15376,http://www.wikidata.org/entity/Q513711,Noel Neill,Person|Actor
15377,http://www.wikidata.org/entity/Q572186,Larry Lamb,Person|Actor
15378,http://www.wikidata.org/entity/Q2830608,Alan Tilvern,Person|Actor
15379,http://www.wikidata.org/entity/Q3176482,Jeff East,Person|Actor
15380,http://www.wikidata.org/entity/Q327714,Robert Cornthwaite,Person|Actor
15381,http://www.wikidata.org/entity/Q452047,Ann Robinson,Person|Actor
15382,http://www.wikidata.org/entity/Q558368,Gene Barry,Person|Actor
15383,http://www.wikidata.org/entity/Q1606541,Henry Brandon,Person|Actor
15384,http://www.wikidata.org/entity/Q3047429,Edgar Barrier,Person|Actor
15385,http://www.wikidata.org/entity/Q281048,Eduard Franz,Person|Actor
15386,http://www.wikidata.org/entity/Q1699819,John Dierkes,Person|Actor
15387,http://www.wikidata.org/entity/Q3025572,Dewey Martin,Person|Actor
15388,http://www.wikidata.org/entity/Q462982,Patricia Quinn,Person|Actor
15389,http://www.wikidata.org/entity/Q961187,Charles Gray,Person|Actor
15390,http://www.wikidata.org/entity/Q3807965,Jeremy Newson,Person|Actor
15391,http://www.wikidata.org/entity/Q5730498,Henry Woolf,Person|Actor
15392,http://www.wikidata.org/entity/Q358322,Don Siegel,Person|Director|Actor
15393,http://www.wikidata.org/entity/Q266808,Gilda Radner,Person|Actor
15394,http://www.wikidata.org/entity/Q5272862,Dick Durock,Person|Actor
15395,http://www.wikidata.org/entity/Q312712,Mark Strong,Person|Actor
15396,http://www.wikidata.org/entity/Q7152984,Paul Popplewell,Person|Actor
15397,http://www.wikidata.org/entity/Q1847082,John Aylward,Person|Actor
15398,http://www.wikidata.org/entity/Q19478582,Rus Blackwell,Person|Actor
15399,http://www.wikidata.org/entity/Q4518,Alison Lohman,Person|Actor
15400,http://www.wikidata.org/entity/Q4273299,Rif Hutton,Person|Actor
15401,http://www.wikidata.org/entity/Q381685,Dylan Moran,Person|Actor
15402,http://www.wikidata.org/entity/Q3934844,Richard McCabe,Person|Actor
15403,http://www.wikidata.org/entity/Q234096,Kristen Johnston,Person|Actor
15404,http://www.wikidata.org/entity/Q304322,Faune A. Chambers,Person|Actor
15405,http://www.wikidata.org/entity/Q320084,Kevin Durand,Person|Actor
15406,http://www.wikidata.org/entity/Q1750712,Scott Cooper,Person|Director|Actor
15407,http://www.wikidata.org/entity/Q156532,Peter Graves,Person|Actor
15408,http://www.wikidata.org/entity/Q2958461,Charles B. Griffith,Person|Director|Actor
15409,http://www.wikidata.org/entity/Q231405,Sara Gilbert,Person|Actor
15410,http://www.wikidata.org/entity/Q58603,Moritz Bleibtreu,Person|Actor
15411,http://www.wikidata.org/entity/Q65105,Franka Potente,Person|Actor
15412,http://www.wikidata.org/entity/Q112062,Monica Bleibtreu,Person|Actor
15413,http://www.wikidata.org/entity/Q120283,Sebastian Schipper,Person|Director|Actor
15414,http://www.wikidata.org/entity/Q57231,Tom Tykwer,Person|Director
15415,http://www.wikidata.org/entity/Q116314,Jean-Luc Bideau,Person|Actor
15416,http://www.wikidata.org/entity/Q432398,Monique Mercure,Person|Actor
15417,http://www.wikidata.org/entity/Q2979699,Clotilde Mollet,Person|Actor
15418,http://www.wikidata.org/entity/Q267836,Nancy Carroll,Person|Actor
15419,http://www.wikidata.org/entity/Q5077317,Charles Edwards,Person|Actor
15420,http://www.wikidata.org/entity/Q180491,Mélanie Thierry,Person|Actor
15421,http://www.wikidata.org/entity/Q183096,Gabriele Lavia,Person|Actor
15422,http://www.wikidata.org/entity/Q3616970,Angelo Di Loreta,Person|Actor
15423,http://www.wikidata.org/entity/Q3617598,Anita Zagaria,Person|Actor
15424,http://www.wikidata.org/entity/Q4712232,Alberto Vazquez,Person|Actor
15425,http://www.wikidata.org/entity/Q7023939,Niall O'Brien,Person|Actor
15426,http://www.wikidata.org/entity/Q523278,John Beasley,Person|Actor
15427,http://www.wikidata.org/entity/Q2965533,Christian Pereira,Person|Actor
15428,http://www.wikidata.org/entity/Q3047449,Edgar Givry,Person|Actor
15429,http://www.wikidata.org/entity/Q3309161,Michel Caccia,Person|Actor
15430,http://www.wikidata.org/entity/Q3379440,Philippe Brigaud,Person|Actor
15431,http://www.wikidata.org/entity/Q358356,Francis Veber,Person|Director
15432,http://www.wikidata.org/entity/Q1967973,Peter Phelps,Person|Actor
15433,http://www.wikidata.org/entity/Q272976,Kathy Kinney,Person|Actor
15434,http://www.wikidata.org/entity/Q371495,Brian McNamara,Person|Actor
15435,http://www.wikidata.org/entity/Q450219,Garcelle Beauvais,Person|Actor
15436,http://www.wikidata.org/entity/Q217732,Neal Huff,Person|Actor
15437,http://www.wikidata.org/entity/Q443063,Jackie Sandler,Person|Actor
15438,http://www.wikidata.org/entity/Q11330334,Dylan Sprouse,Person|Actor
15439,http://www.wikidata.org/entity/Q355835,Mathieu Amalric,Person|Actor
15440,http://www.wikidata.org/entity/Q2165590,Spencer Treat Clark,Person|Actor
15441,http://www.wikidata.org/entity/Q193212,Seann William Scott,Person|Actor
15442,http://www.wikidata.org/entity/Q228882,Shannon Elizabeth,Person|Actor
15443,http://www.wikidata.org/entity/Q230501,Christina Milian,Person|Actor
15444,http://www.wikidata.org/entity/Q238638,Chris Weitz,Person|Director|Actor
15445,http://www.wikidata.org/entity/Q290370,Sasha Barrese,Person|Actor
15446,http://www.wikidata.org/entity/Q314421,Jason Biggs,Person|Actor
15447,http://www.wikidata.org/entity/Q442298,Molly Cheek,Person|Actor
15448,http://www.wikidata.org/entity/Q459550,Eden Riegel,Person|Actor
15449,http://www.wikidata.org/entity/Q575448,James DeBello,Person|Actor
15450,http://www.wikidata.org/entity/Q2532879,Clementine Ford,Person|Actor
15451,http://www.wikidata.org/entity/Q3017116,Dave Allen,Person|Actor
15452,http://www.wikidata.org/entity/Q21634507,Justin Isfeld,Person|Actor
15453,http://www.wikidata.org/entity/Q1968839,Paul Weitz,Person|Director
15454,http://www.wikidata.org/entity/Q302189,Michael C. Williams,Person|Actor
15455,http://www.wikidata.org/entity/Q435435,Heather Donahue,Person|Actor
15456,http://www.wikidata.org/entity/Q679110,Joshua Leonard,Person|Actor
15457,http://www.wikidata.org/entity/Q2037657,Tim Hill,Person|Director
15458,http://www.wikidata.org/entity/Q552972,Ty Olsson,Person|Actor
15459,http://www.wikidata.org/entity/Q2925027,Brian W. Cook,Person|Actor
15460,http://www.wikidata.org/entity/Q3229654,Leon Vitali,Person|Actor
15461,http://www.wikidata.org/entity/Q3538544,Treva Etienne,Person|Actor
15462,http://www.wikidata.org/entity/Q6116639,Jackie Sawiris,Person|Actor
15463,http://www.wikidata.org/entity/Q268471,Amanda Detmer,Person|Actor
15464,http://www.wikidata.org/entity/Q481832,Amy Adams,Person|Actor
15465,http://www.wikidata.org/entity/Q1319539,Thomas Lennon,Person|Actor
15466,http://www.wikidata.org/entity/Q466789,Christopher Neame,Person|Actor
15467,http://www.wikidata.org/entity/Q464367,Don Adams,Person|Actor
15468,http://www.wikidata.org/entity/Q536308,D. L. Hughley,Person|Actor
15469,http://www.wikidata.org/entity/Q525572,Erinn Bartlett,Person|Actor
15470,http://www.wikidata.org/entity/Q781381,Eyal Podell,Person|Actor
15471,http://www.wikidata.org/entity/Q15973029,Felice Orlandi,Person|Actor
15472,http://www.wikidata.org/entity/Q77342,Hardy Krüger,Person|Actor
15473,http://www.wikidata.org/entity/Q285419,Marisa Berenson,Person|Actor
15474,http://www.wikidata.org/entity/Q721297,George Sewell,Person|Actor
15475,http://www.wikidata.org/entity/Q809055,Barry Jackson,Person|Actor
15476,http://www.wikidata.org/entity/Q3759045,Gay Hamilton,Person|Actor
15477,http://www.wikidata.org/entity/Q4205854,Slavitza Jovan,Person|Actor
15478,http://www.wikidata.org/entity/Q231730,Sasha Alexander,Person|Actor
15479,http://www.wikidata.org/entity/Q2907774,Bob Morgan,Person|Actor
15480,http://www.wikidata.org/entity/Q2967608,Chuck Roberson,Person|Actor
15481,http://www.wikidata.org/entity/Q3661794,James Griffith,Person|Actor
15482,http://www.wikidata.org/entity/Q7151931,Paul Lambert,Person|Actor
15483,http://www.wikidata.org/entity/Q84489,Oskar Werner,Person|Actor
15484,http://www.wikidata.org/entity/Q53002,François Truffaut,Person|Director|Actor
15485,http://www.wikidata.org/entity/Q456949,Marianne Stone,Person|Actor
15486,http://www.wikidata.org/entity/Q274185,Sandra Taylor,Person|Actor
15487,http://www.wikidata.org/entity/Q4042,CeeLo Green,Person|Actor
15488,http://www.wikidata.org/entity/Q317563,Sung Kang,Person|Actor
15489,http://www.wikidata.org/entity/Q359969,Dane Cook,Person|Actor
15490,http://www.wikidata.org/entity/Q2657882,Kel Mitchell,Person|Actor
15491,http://www.wikidata.org/entity/Q3180253,Joel McCrary,Person|Actor
15492,http://www.wikidata.org/entity/Q322509,Stephen Elliott,Person|Actor
15493,http://www.wikidata.org/entity/Q1294039,Eric Douglas,Person|Actor
15494,http://www.wikidata.org/entity/Q2076506,Peter Kwong,Person|Actor
15495,http://www.wikidata.org/entity/Q969468,Carl Anderson,Person|Actor
15496,http://www.wikidata.org/entity/Q15586656,Maria Howell,Person|Actor
15497,http://www.wikidata.org/entity/Q17639606,Susan Beaubian,Person|Actor
15498,http://www.wikidata.org/entity/Q255565,Carol Burnett,Person|Actor
15499,http://www.wikidata.org/entity/Q1684856,Jean-François Stévenin,Person|Actor
15500,http://www.wikidata.org/entity/Q2601465,Paul Eiding,Person|Actor
15501,http://www.wikidata.org/entity/Q3307155,Patti Deutsch,Person|Actor
15502,http://www.wikidata.org/entity/Q6212974,Joe Whyte,Person|Actor
15503,http://www.wikidata.org/entity/Q7488292,Shane Sweet,Person|Actor
15504,http://www.wikidata.org/entity/Q156596,Chris Buck,Person|Director
15505,http://www.wikidata.org/entity/Q555227,Fred Melamed,Person|Actor
15506,http://www.wikidata.org/entity/Q8076698,Álvaro Guerrero,Person|Actor
15507,http://www.wikidata.org/entity/Q130853,Plácido Domingo,Person|Actor
15508,http://www.wikidata.org/entity/Q2500306,Urbano Barberini,Person|Actor
15509,http://www.wikidata.org/entity/Q456894,Tichina Arnold,Person|Actor
15510,http://www.wikidata.org/entity/Q555590,Vincent Gardenia,Person|Actor
15511,http://www.wikidata.org/entity/Q253942,Cassandra Peterson,Person|Actor
15512,http://www.wikidata.org/entity/Q1146351,Allan Arbus,Person|Actor
15513,http://www.wikidata.org/entity/Q3018951,David Warrilow,Person|Actor
15514,http://www.wikidata.org/entity/Q953908,Carl Lumbly,Person|Actor
15515,http://www.wikidata.org/entity/Q4354022,Frederick Coffin,Person|Actor
15516,http://www.wikidata.org/entity/Q150651,George Carlin,Person|Actor
15517,http://www.wikidata.org/entity/Q3081957,Jon Lucas,Person|Director
15518,http://www.wikidata.org/entity/Q7436898,Scott Moore,Person|Director
15519,http://www.wikidata.org/entity/Q218279,Zoey Deutch,Person|Actor
15520,http://www.wikidata.org/entity/Q2158922,Robert Stromberg,Person|Director|Actor
15521,http://www.wikidata.org/entity/Q513169,Halston Sage,Person|Actor
15522,http://www.wikidata.org/entity/Q714458,Dylan O'Brien,Person|Actor
15523,http://www.wikidata.org/entity/Q2289811,Dax Griffin,Person|Actor
15524,http://www.wikidata.org/entity/Q3061320,Evan Goldberg,Person|Director|Actor
15525,http://www.wikidata.org/entity/Q7685100,Tara Macken,Person|Actor
15526,http://www.wikidata.org/entity/Q20740941,Corey Hawkins,Person|Actor
15527,http://www.wikidata.org/entity/Q16239638,Jacob Lofland,Person|Actor
15528,http://www.wikidata.org/entity/Q8033179,Woodrow Parfrey,Person|Actor
15529,http://www.wikidata.org/entity/Q436620,Lucy Davis,Person|Actor
15530,http://www.wikidata.org/entity/Q3568711,Will Houston,Person|Actor
15531,http://www.wikidata.org/entity/Q310960,Brad Bird,Person|Director|Actor
15532,http://www.wikidata.org/entity/Q353136,Addison Powell,Person|Actor
15533,http://www.wikidata.org/entity/Q1375750,Gordon Pinsent,Person|Actor
15534,http://www.wikidata.org/entity/Q1970649,Richard Bull,Person|Actor
15535,http://www.wikidata.org/entity/Q2057676,Patrick Horgan,Person|Actor
15536,http://www.wikidata.org/entity/Q2902071,Biff McGuire,Person|Actor
15537,http://www.wikidata.org/entity/Q1363890,Fritz Weaver,Person|Actor
15538,http://www.wikidata.org/entity/Q2434354,Ritchie Coster,Person|Actor
15539,http://www.wikidata.org/entity/Q2959516,Charles Keating,Person|Actor
15540,http://www.wikidata.org/entity/Q3371302,Paul Geoffrey,Person|Actor
15541,http://www.wikidata.org/entity/Q255005,KaDee Strickland,Person|Actor
15542,http://www.wikidata.org/entity/Q2719909,Jemma Redgrave,Person|Actor
15543,http://www.wikidata.org/entity/Q1377534,Paul McGuigan,Person|Director
15544,http://www.wikidata.org/entity/Q2899062,Bernie Rachelle,Person|Actor
15545,http://www.wikidata.org/entity/Q15834608,Maximiliano Hernández,Person|Actor
15546,http://www.wikidata.org/entity/Q5603,Andy Warhol,Person|Actor
15547,http://www.wikidata.org/entity/Q236409,Shannon Tweed,Person|Actor
15548,http://www.wikidata.org/entity/Q260490,Lindy Booth,Person|Actor
15549,http://www.wikidata.org/entity/Q298173,Emmanuelle Chriqui,Person|Actor
15550,http://www.wikidata.org/entity/Q2832463,Alejandro Patino,Person|Actor
15551,http://www.wikidata.org/entity/Q435368,Christina Cox,Person|Actor
15552,http://www.wikidata.org/entity/Q3193640,Karyn Dwyer,Person|Actor
15553,http://www.wikidata.org/entity/Q2364014,John Kerr,Person|Actor
15554,http://www.wikidata.org/entity/Q1644578,Alex Dimitriades,Person|Actor
15555,http://www.wikidata.org/entity/Q204426,Jane Asher,Person|Actor
15556,http://www.wikidata.org/entity/Q8016,Winston Churchill,Person|Subject|Actor
15557,http://www.wikidata.org/entity/Q1040798,Rossano Brazzi,Person|Actor
15558,http://www.wikidata.org/entity/Q2965089,Christian Brocard,Person|Actor
15559,http://www.wikidata.org/entity/Q2975084,Claire Maurier,Person|Actor
15560,http://www.wikidata.org/entity/Q2977756,Claude Mansard,Person|Actor
15561,http://www.wikidata.org/entity/Q3121708,Guy Decomble,Person|Actor
15562,http://www.wikidata.org/entity/Q3218782,Laure Paillette,Person|Actor
15563,http://www.wikidata.org/entity/Q330847,Jay C. Flippen,Person|Actor
15564,http://www.wikidata.org/entity/Q129087,Ethel Merman,Person|Actor
15565,http://www.wikidata.org/entity/Q807657,Barbara Stuart,Person|Actor
15566,http://www.wikidata.org/entity/Q2345123,Stephen Stucker,Person|Actor
15567,http://www.wikidata.org/entity/Q3809514,John O'Leary,Person|Actor
15568,http://www.wikidata.org/entity/Q166212,Eddie Bracken,Person|Actor
15569,http://www.wikidata.org/entity/Q900783,Jason Lively,Person|Actor
15570,http://www.wikidata.org/entity/Q1686052,Jeannette Charles,Person|Actor
15571,http://www.wikidata.org/entity/Q3300246,Maureen Lipman,Person|Actor
15572,http://www.wikidata.org/entity/Q18744868,Jacques Maury,Person|Actor
15573,http://www.wikidata.org/entity/Q19403453,Bruno Di Luia,Person|Actor
15574,http://www.wikidata.org/entity/Q2837784,Allan Wasserman,Person|Actor
15575,http://www.wikidata.org/entity/Q2720825,Michael Oliver,Person|Actor
15576,http://www.wikidata.org/entity/Q3376457,Peter Billingsley,Person|Director|Actor
15577,http://www.wikidata.org/entity/Q7417524,Sandy Winton,Person|Actor
